sale_id,vehicle_id,customer_id,sale_date,sale_price
86891,751643,1581,2012-01-05,42676
381064,473509,3493,2023-03-21,32609
50032,935121,2108,2001-01-13,36900
482164,520724,1890,2007-07-25,32291
454569,588394,2866,2020-09-19,36232
634399,697142,49,2017-01-12,40316
654394,453525,545,2016-06-13,44231
640801,546162,694,2012-03-19,25659
543127,420658,3037,2020-06-16,22914
511178,684569,2760,2022-05-26,47858
300334,813774,1130,2006-04-08,21736
282315,25797,919,2021-12-05,36534
694164,125319,2138,2020-10-15,38950
945925,807281,827,2023-09-21,21368
273259,427014,1712,2022-06-07,41018
16712,311923,774,2014-09-03,45955
136498,736042,723,2021-08-23,24699
907603,917517,220,2022-06-24,20805
980799,388509,3726,2022-01-22,23920
861927,330850,2161,2022-11-25,22478
156425,185641,2258,2023-07-20,32573
747468,936468,1722,2014-06-07,36405
389062,930842,120,2018-05-28,22147
547725,308421,296,2021-03-26,27336
463822,852489,3391,2003-04-19,28186
722837,113614,282,2018-05-23,33971
176466,289296,1485,2021-06-02,25803
57636,669796,1841,2023-02-14,41263
821700,105985,3029,2020-05-08,38057
710902,679733,3335,2023-12-11,42113
964947,50754,1810,2021-03-27,21365
292549,684861,586,2018-11-27,24398
90039,506454,3495,2013-11-15,39705
547155,222477,3851,2012-05-26,30535
620974,920615,303,2014-08-27,36482
65469,913848,3808,2006-06-16,24622
192991,332180,2536,2023-04-04,32496
234801,545005,2919,2007-06-14,43752
675789,809380,1794,2021-06-26,35667
138578,3597,3254,2012-10-11,21041
470978,46288,856,2023-01-02,38095
498583,907896,907,2006-01-11,30326
589023,65114,3727,2013-04-29,35082
94288,379801,3029,2022-05-25,25329
176946,581813,3502,2015-07-01,39126
12538,920847,1165,2022-05-08,57767
747141,553180,1433,2018-08-05,32169
847155,218116,2053,2023-05-23,42687
268057,668821,794,2006-10-29,38913
813203,622460,661,2019-05-27,37271
326740,910302,1537,2016-07-12,27036
423851,810527,3718,2022-12-08,38260
320013,891786,536,2021-11-30,24302
896580,368815,1973,2013-05-04,43471
478218,490695,1406,2015-06-19,35767
697447,861105,1301,2019-02-13,23949
972535,897844,877,2023-10-06,33518
728635,796364,292,2020-12-18,39051
560450,825828,3617,2016-07-26,25633
296571,413206,505,2022-02-20,38144
322830,875024,2315,2022-01-26,30198
708652,206547,1577,2023-07-11,37274
594709,247977,1863,2019-02-20,26668
199788,789824,1349,2020-05-20,32725
173658,928683,876,2021-03-03,40313
390345,284506,432,2013-01-05,40924
784566,564424,3715,2016-01-07,54285
431409,170614,32,2022-05-28,26954
476659,778288,871,2023-07-04,24525
278175,67996,1058,2014-04-06,40683
488414,797872,458,2021-10-01,26349
487661,345836,2158,2009-11-04,24256
518814,108665,187,2020-09-16,37355
216983,843306,3933,2014-08-12,35078
714120,614075,1380,2005-12-20,24052
803031,875874,875,2020-07-02,36063
151018,762970,3930,2017-05-10,21282
308158,517474,1360,2017-04-11,25315
559424,180922,1423,2023-01-14,28669
719912,975422,182,2021-01-17,39208
629566,419116,987,2023-11-04,45481
722687,197114,1899,2009-01-22,25984
641969,975844,1798,2022-04-25,25642
508339,647586,3063,2019-06-18,40235
932975,678956,1294,2020-09-21,24358
575340,886321,1100,2015-02-04,40769
279459,298062,2713,2023-07-17,21895
705103,231933,3478,2002-07-31,34930
272458,357814,3131,2020-02-12,36809
114732,159650,317,2019-07-17,43648
165512,133084,3800,2021-10-15,25543
943581,155132,3261,2004-02-22,25738
264568,865372,2798,2020-12-30,42631
204313,224537,1237,2022-04-24,39729
519790,207698,1170,2023-12-02,36866
208298,476310,2097,2013-07-20,35074
256997,672470,1032,2016-09-19,26200
109269,396794,165,2020-04-08,40971
381865,339655,2193,2011-07-19,38507
865526,120996,232,2023-06-13,37370
525513,730711,1761,2021-04-16,35338
41745,683180,1686,2014-07-27,26935
18598,967146,3833,2012-02-20,45833
941144,655408,1540,2020-11-12,25009
73437,489580,190,2022-12-08,38418
326541,297933,1804,2022-06-15,46959
343121,855405,2312,2020-10-01,36532
850825,778552,1387,2021-11-20,25302
31709,191931,1446,2020-04-04,24983
70077,708930,1213,2010-09-28,41208
24647,875192,1167,2017-06-27,42234
797903,926210,2693,2019-11-15,33006
182306,857607,2864,2023-08-21,42125
23634,936855,995,2020-04-20,38165
825802,628706,2280,2017-05-02,40429
738869,227685,188,2013-04-18,31129
76347,128195,894,2020-12-27,25911
260829,171983,2590,2022-03-22,57621
632513,29285,639,2020-07-14,44459
284060,720115,481,2023-03-17,34642
903421,555141,982,2011-01-19,22755
598892,640437,1801,2020-09-22,26399
170112,130583,1869,2012-11-17,25508
348116,444435,3146,2013-09-17,54113
425433,647550,387,2017-01-04,23919
912990,161748,3928,2022-01-14,24776
282092,310527,839,2021-04-08,25528
441167,621275,1674,2023-05-22,24537
458337,963170,2030,2021-02-10,42603
241401,836829,2478,2019-09-25,37999
448025,271339,2392,2023-03-03,32618
539956,863084,3319,2018-06-16,21278
82227,845655,2055,2008-05-20,45789
619286,166090,590,2021-06-18,37787
562881,368385,3238,2016-11-12,40196
280176,658154,3130,2014-02-12,26207
232036,364953,3252,2003-03-28,36957
424674,697754,3903,2010-05-01,39573
64184,450738,3416,2014-02-26,41518
262432,365212,72,2019-04-16,44858
189458,622609,632,2015-05-12,35492
413037,287995,1353,2011-02-01,33794
718607,684170,1312,2023-06-21,39996
317025,207104,658,2013-07-13,25497
309573,392940,1120,2016-01-03,36474
658490,341988,386,2023-05-08,25137
920339,682306,2612,2018-07-18,32897
890274,260818,942,2014-06-23,35169
188153,101677,3750,2022-06-02,38320
94330,510045,3297,2022-10-21,44522
349193,966362,2838,2020-06-04,22762
394362,109514,2443,2020-02-21,35202
269714,527132,1872,2023-02-09,32744
842254,600873,341,2021-09-09,29535
304905,311666,3574,2016-03-15,37096
301870,244506,2176,2018-11-07,42785
652855,937351,2450,2021-01-06,33118
717991,964364,561,2023-04-08,37874
955549,535500,287,2021-09-03,35374
772238,987926,1199,2022-05-26,40198
420252,234744,1479,2022-01-03,32051
409476,140080,944,2013-01-08,43663
835563,363494,412,2023-04-03,33132
105685,992966,3132,2018-10-19,43943
872062,25043,1362,2023-12-10,45911
923332,149478,3311,2023-11-12,37890
398387,431780,2930,2008-09-22,44692
412527,410343,1521,2020-08-20,28874
35777,743058,3260,2005-09-02,35285
415029,577626,1389,2007-08-02,52622
797097,285402,584,2023-05-11,22319
187213,448928,811,2018-09-25,21186
371373,657670,3038,2012-10-08,41859
992916,933459,1955,2023-03-06,34756
532936,493893,1208,2023-05-09,30414
731973,372735,3828,2023-04-20,25744
249543,305193,1028,2004-10-04,24028
696882,587905,1980,2009-01-12,32172
131990,545082,2224,2014-06-12,35931
937967,528247,1547,2016-03-08,36759
777292,471198,2225,2015-12-31,25002
697721,944995,3275,2022-03-31,27326
880695,925905,3337,2022-09-29,29223
969943,763097,3523,2023-11-22,44601
658955,468612,706,2022-06-22,23291
596010,204992,346,2015-12-07,24563
957357,897674,3223,2019-05-06,41097
389669,752241,1820,2021-04-01,31512
21949,853870,628,2022-11-20,33180
714537,965363,1707,2016-08-10,25799
438825,464193,1461,2021-05-15,22803
362603,254657,1529,2023-11-16,44125
136901,852731,183,2021-08-06,22322
947747,364891,3120,2023-10-30,41339
407706,38558,3041,2007-01-12,22024
353401,779706,792,2006-12-31,33541
810061,874201,3612,2017-01-09,42228
259557,900632,3463,2003-04-27,38160
19306,102166,257,2022-05-14,21688
33738,770644,3210,2023-07-05,23233
289978,406378,1258,2020-04-28,27045
702841,678474,2261,2005-06-21,54013
65769,870990,1628,2023-10-08,43917
364950,764229,1526,2020-09-13,32039
416453,404726,1529,2016-02-10,23812
182925,933360,1036,2022-10-12,20823
910371,188102,617,2022-12-19,43705
723584,395165,265,2017-06-25,56062
664815,397799,1434,2019-10-16,34610
932501,219756,3967,2023-10-05,40369
217169,808394,2651,2019-09-02,35341
985528,140309,3695,2023-12-24,40196
201016,550471,893,2010-08-25,25984
406048,624666,567,2022-10-15,38756
503715,479589,3328,2021-05-24,22229
825689,420036,1267,2006-05-07,22898
690064,279442,1635,2016-05-01,41293
588569,933790,320,2022-08-23,38140
192296,567313,38,2021-12-25,29200
885442,266734,1214,2023-08-27,23047
340277,119726,1590,2020-03-06,43993
701088,340140,3352,2013-04-30,28727
721764,207862,3716,2023-08-21,36783
349989,813905,1956,2021-12-30,34669
400875,845821,2352,2012-08-29,38042
289960,49136,1847,2022-09-27,26764
379354,523463,3308,2022-12-22,20614
346153,719043,437,2016-11-15,39589
763562,788552,620,2019-09-18,37454
923032,777136,1010,2010-04-03,34255
801139,347761,3145,2021-01-22,25804
432462,437799,2365,2023-04-17,38540
510510,371212,2125,2023-02-19,43622
363856,624924,311,2014-11-10,38968
517477,225476,2897,2004-11-04,54596
8235,907039,366,2011-09-30,34435
362070,39455,3648,2011-11-28,41708
737764,243184,1748,2006-06-19,35414
971802,867371,1634,2004-12-14,41688
82600,116725,1098,2003-05-04,24545
485910,374669,513,2013-11-25,43422
153990,277501,3285,2009-05-18,23178
198145,674518,1599,2022-03-01,35335
276917,498406,1278,2021-01-01,25036
390983,14940,3616,2016-03-28,27842
672832,180973,908,2023-09-06,26277
644385,342545,110,2023-11-03,32387
278031,984001,670,2013-06-28,34095
674590,270878,2418,2013-01-13,35149
918420,721221,513,2003-07-07,36668
627642,229778,909,2018-08-24,26478
524750,910178,3480,2022-05-04,34748
11700,532305,905,2017-03-28,24423
70093,317650,3066,2008-12-27,21289
243373,884594,3170,2023-08-15,39835
52453,934420,2489,2010-02-08,24570
402755,665025,1971,2018-07-05,24788
880821,683916,1887,2023-11-05,38271
407530,20802,2486,2021-01-20,38053
66629,506257,3683,2020-06-20,40233
744954,531547,3325,2013-02-03,36721
401361,228240,1579,2018-02-02,37611
840700,207729,1932,2016-01-03,34639
782473,594231,1947,2023-09-14,36665
977221,524066,3199,2011-04-07,38000
240179,317899,948,2023-12-16,30110
976898,441949,2,2016-07-01,23110
507775,735470,3083,2012-04-22,26683
357975,907390,3332,2022-05-15,43772
940172,517782,908,2008-01-04,37335
504487,737171,1226,2019-10-10,29183
774492,176154,498,2019-06-12,23587
894007,864863,585,2018-04-30,43967
406551,936841,852,2016-09-18,45925
241769,411585,1822,2023-08-24,25034
824476,933285,128,2015-10-19,30946
978622,674466,1535,2019-11-24,30521
687275,680481,2506,2023-07-01,42131
402763,753595,357,2018-11-21,27285
918026,614818,565,2016-06-14,28289
77402,900903,2697,2022-05-15,42751
866649,713917,1163,2023-10-03,33498
585031,600616,688,2012-11-11,38068
420653,562101,2487,2013-02-18,24932
96058,761752,2536,2023-02-24,39176
310642,797860,640,2020-06-17,39370
604945,116742,1526,2017-02-05,26784
352678,885913,63,2022-04-12,35606
444754,225767,1836,2022-12-02,23683
49684,778359,604,2021-09-27,40253
550761,141193,1255,2022-10-08,35788
871761,818059,15,2022-06-24,40516
365125,866020,3552,2022-01-31,39656
107805,835620,3129,2020-07-10,24925
547895,195627,2863,2011-01-15,54822
331873,412989,3891,2023-06-17,28166
782466,137736,3528,2022-07-05,38876
706811,933750,2006,2011-04-12,31362
961985,617010,1401,2015-04-20,23763
687610,592090,3682,2023-11-06,25839
426349,908765,243,2015-02-27,32320
842588,806880,2126,2006-01-20,39343
888102,739753,394,2020-11-27,26658
938581,741437,100,2017-06-29,47623
10603,578282,814,2020-11-19,25745
585472,668347,623,2002-12-19,26364
705415,910112,1212,2022-12-08,24001
436462,702131,2459,2023-09-10,38543
501482,365429,2773,2013-11-17,32799
279626,796731,250,2014-02-23,37369
997085,862674,3438,2014-08-15,22562
405077,389767,96,2019-12-10,33307
212067,314350,1845,2021-09-18,55752
141911,514675,747,2019-07-07,24651
627228,878587,2680,2014-12-19,46945
52989,822305,372,2015-05-13,37654
76041,767508,1031,2018-05-12,21341
842304,780699,2557,2005-11-28,57224
11955,150615,8,2019-06-17,37981
213655,558743,3921,2014-06-21,22410
303281,83430,960,2019-11-17,39891
139674,31788,3869,2021-12-07,22453
769991,862829,2284,2016-12-25,37644
968123,76800,2462,2021-08-15,27048
469058,257525,592,2018-01-10,25841
504564,240645,2345,2023-01-07,39540
58185,549395,1880,2023-08-04,43485
250094,131803,1848,2021-08-28,43100
331087,568386,3493,2017-05-07,35502
190367,233755,435,2022-06-24,38127
687354,335392,2690,2022-09-12,40189
739638,172926,647,2019-09-13,34404
361316,375091,1223,2010-11-18,41387
207988,193689,1339,2023-09-03,27797
978686,651198,3916,2022-11-08,24707
128852,485397,929,2010-09-13,25212
405118,75316,611,2013-08-17,35045
999711,351838,2976,2021-01-03,45084
800801,404859,101,2023-08-29,21041
963345,212647,2161,2016-08-27,43973
46238,600165,1705,2023-02-05,26610
640228,314917,2146,2021-06-06,40983
250780,811684,3119,2006-03-17,43271
437203,992320,1097,2022-04-25,46010
516319,609449,3707,2020-02-27,40885
861390,851197,1195,2021-05-17,45459
812874,405434,576,2020-05-07,34893
123660,856476,586,2008-03-22,41402
478992,528900,1760,2021-01-30,43577
473387,198169,666,2021-05-30,30081
762889,749433,581,2020-03-04,20893
281545,666450,1096,2023-04-03,37581
326822,386169,388,2021-05-18,35575
280959,415489,1211,2022-05-19,32285
809192,676715,1078,2013-09-27,53018
949869,705451,3097,2023-04-18,32924
11348,911565,1602,2012-09-08,26409
553448,22997,2844,2009-03-05,40511
569227,801324,350,2018-09-30,30280
610035,357787,136,2021-05-08,26979
772945,500889,1210,2023-11-04,23035
698105,528570,1512,2019-03-09,30139
462421,419364,3347,2023-10-01,41808
996131,683914,329,2016-11-05,37477
363588,304902,540,2023-08-31,47248
423289,871876,3836,2015-11-17,35451
594362,454092,663,2023-10-28,27037
719577,181578,3463,2019-03-11,36497
761393,332532,1231,2018-02-12,43930
899809,802233,1691,2023-03-08,35496
958058,298215,416,2021-03-20,52953
750511,781477,3216,2021-11-11,54210
113634,828380,508,2015-01-10,28135
398057,815521,873,2016-10-01,44978
865666,346483,1084,2012-10-24,25689
878259,531716,2603,2010-04-24,39195
146789,216109,221,2023-02-08,25942
693278,73583,561,2021-08-10,25581
680987,376713,3448,2023-09-21,25036
989147,138701,2010,2022-08-10,30636
918427,260133,48,2011-10-13,33194
164129,790958,3957,2006-08-21,25576
993613,455724,1566,2013-03-22,35408
623925,793687,2049,2018-05-07,21686
584619,635132,553,2020-09-21,43780
377705,559159,3844,2017-01-08,39216
275952,974665,2515,2023-02-25,33894
666120,14736,1534,2023-06-26,22872
63864,868733,9,2023-10-03,36677
30135,508316,2103,2018-07-09,37309
90424,942214,3208,2008-04-09,43221
734846,764914,2397,2020-11-15,26485
728511,870872,2055,2022-06-08,38081
47104,634634,233,2014-10-02,30109
372355,731026,536,2023-04-23,39730
102329,20727,2929,2023-09-08,23337
881737,405141,1807,2021-09-26,45603
725770,807193,1431,2022-02-19,34140
616682,690585,622,2023-12-27,24872
219977,321721,1633,2021-04-21,30363
716741,842293,691,2023-08-16,24802
199228,972808,3910,2023-08-21,52727
359789,788201,1491,2015-05-27,33918
534365,73937,1765,2023-05-31,25032
155859,412509,3419,2023-07-29,30121
604031,395226,283,2022-02-04,37421
477031,18202,3667,2010-01-06,23803
791018,562369,2729,2013-01-11,35693
857610,609488,234,2023-02-09,24404
314417,726621,457,2013-11-11,46118
881082,857066,1325,2015-08-19,26973
443714,418049,1067,2007-04-21,38735
12723,313045,2150,2016-10-16,23952
246219,995850,690,2014-07-30,38395
978247,827260,3358,2023-03-23,42051
822603,861738,2035,2022-03-20,37297
85794,804646,1783,2009-02-10,41125
524185,769731,238,2023-09-08,24799
151370,282157,873,2016-06-07,37444
289271,583461,3456,2005-09-23,41769
724340,604370,3298,2023-11-24,42426
973266,970685,3356,2023-06-18,26557
5382,945867,1001,2019-03-05,40328
80660,52767,1913,2023-10-09,32473
277557,634016,2964,2021-12-03,38375
543459,948459,1957,2021-05-16,23655
271511,943657,3136,2005-09-15,46184
867868,873001,2546,2023-05-07,58008
664994,651814,1552,2023-07-06,28709
292355,676194,3370,2016-01-21,33970
761539,711514,316,2022-04-09,33873
427601,468886,342,2023-01-27,23273
619186,821960,1914,2016-07-23,44648
421856,39791,1903,2008-03-17,23616
220981,420525,1554,2018-11-12,29673
36357,367939,1555,2017-10-05,29335
314778,431842,2305,2022-08-12,20452
141413,462523,2337,2015-02-23,34420
374544,683166,3803,2015-03-21,27859
905755,185793,885,2020-05-22,34841
490027,165604,3927,2017-09-10,33398
932126,824173,1254,2008-12-25,43428
328209,500836,3025,2020-03-18,30924
99528,504896,768,2020-09-06,24974
674682,772642,2455,2023-07-30,40248
577534,895024,156,2021-09-19,46372
374085,426867,1945,2012-07-11,21196
271086,181461,1215,2023-06-14,36499
372973,311540,349,2018-04-11,44829
358872,992702,186,2022-11-28,26216
159347,950857,2838,2019-08-22,29066
225121,577769,728,2017-11-17,25467
759746,17859,275,2021-10-01,46272
689080,798629,2632,2017-08-19,25781
144247,448017,2508,2012-04-18,39769
68647,17736,3958,2017-11-06,56958
98137,19971,285,2017-09-17,20914
211513,286507,384,2016-03-21,43989
820330,357085,3250,2019-11-20,41746
204365,263248,1126,2022-01-22,40796
839906,431059,1847,2022-02-08,55744
379103,11757,1817,2015-07-06,35675
114736,197821,2366,2020-03-04,38299
164618,106370,69,2017-04-25,36419
768530,253782,924,2021-06-07,41634
720982,440861,650,2017-08-21,53067
579622,486123,2914,2010-02-08,42836
203950,788271,810,2020-11-19,41367
697927,714055,2159,2012-09-09,25515
618739,790258,539,2023-04-20,41000
575970,718912,2541,2023-12-08,23899
297592,872962,1509,2012-10-29,34421
958907,423555,3014,2009-01-02,30524
120134,341293,1777,2020-06-08,23843
169344,344229,653,2005-05-07,26634
28572,239106,1715,2016-03-16,47217
970397,342201,146,2012-08-19,35571
53945,560577,2550,2018-03-28,47222
234196,488851,612,2023-03-29,21767
37846,944131,2475,2003-01-21,21470
62466,495476,303,2018-08-24,25684
675019,98798,1563,2022-11-12,26512
514444,769817,2319,2015-01-15,36176
99247,739365,2440,2010-09-29,35651
113645,26987,3931,2016-02-27,38210
126766,800074,1394,2021-12-24,41022
452659,899556,1567,2018-06-22,42505
