vehicle_id,price_recorded_date,price
123452,2018-11-13,42788
123452,2017-09-10,41907
123452,2016-10-24,45465
123452,2015-01-05,43423
123452,2015-04-18,42449
123452,2016-09-29,44358
266970,2012-01-23,45342
925883,2014-11-06,43044
925883,2020-06-29,42760
925883,2016-01-23,44110
925883,2020-04-01,44635
925883,2015-12-08,44855
925883,2019-10-04,42702
925883,2014-02-02,45002
925883,2018-01-03,41739
925883,2020-10-29,44000
258252,2023-08-18,42732
258252,2023-10-17,43029
258252,2023-05-30,42256
258252,2023-11-17,42987
258252,2023-09-29,44298
258252,2023-08-09,42033
258252,2023-07-28,43379
258252,2023-11-20,45405
258252,2023-06-09,45521
258252,2023-03-20,43643
235581,2016-03-12,44618
235581,2017-07-28,44316
235581,2013-01-24,42098
235581,2017-01-02,42078
235581,2016-07-15,41855
235581,2013-08-19,42597
235581,2012-03-02,43745
338560,2014-02-10,43378
338560,2021-08-19,44255
338560,2018-03-22,42320
338560,2023-02-03,43833
338560,2009-02-20,41709
338560,2016-01-27,42704
338560,2013-03-19,43656
338560,2009-10-30,44824
338560,2018-10-14,45661
338560,2015-04-02,45080
915073,2007-01-31,42284
741155,2021-09-12,44647
741155,2012-02-15,45821
741155,2018-12-09,41717
741155,2016-10-24,44789
741155,2020-01-16,42647
741155,2013-06-23,43417
27169,2023-04-29,43539
27169,2023-11-11,43883
217135,2019-10-20,43214
217135,2014-07-31,44639
217135,2021-12-02,44354
217135,2013-11-25,42880
217135,2013-12-29,41971
217135,2019-07-27,43021
217135,2017-08-10,43446
217135,2017-07-20,45444
217135,2023-09-28,44002
761917,2021-12-09,43766
761917,2020-12-18,45042
186905,2023-06-14,43657
186905,2023-02-23,45821
186905,2023-08-12,42705
186905,2023-10-06,44184
622223,2017-10-06,46023
622223,2014-04-26,42422
622223,2022-04-27,43524
622223,2016-06-26,43644
622223,2020-08-24,45855
622223,2020-02-26,44384
468668,2022-12-08,44790
468668,2022-09-13,43829
468668,2023-02-21,41978
468668,2021-02-09,43165
468668,2022-03-06,45266
395083,2007-09-09,42914
395083,2013-03-22,45684
395083,2023-08-15,42516
395083,2008-03-13,44568
395083,2021-04-05,45193
395083,2010-12-04,43990
395083,2020-07-20,44570
395083,2020-03-19,42933
867914,2020-01-09,42765
867914,2019-10-07,45744
867914,2018-08-05,41668
867914,2023-10-12,45611
867914,2019-04-29,42703
867914,2014-01-12,44200
867914,2018-07-29,43427
930019,2010-10-26,45926
930019,2009-10-18,42420
930019,2008-07-12,45092
930019,2007-01-01,45981
930019,2007-04-25,44740
930019,2007-06-16,42684
930019,2010-10-18,44984
930019,2009-01-16,42059
930019,2007-10-06,42999
584329,2004-12-19,41942
584329,2018-10-01,43848
584329,2007-12-10,43229
584329,2017-03-11,42243
584329,2008-07-21,42633
584329,2010-07-07,43054
584329,2007-02-21,42823
281988,2006-01-08,42965
281988,2014-06-07,44274
281988,2018-11-22,44278
281988,2011-04-07,43732
281988,2012-03-03,41870
281988,2006-04-20,45183
281988,2004-08-03,44480
281988,2007-04-20,42443
281988,2012-06-21,42926
281988,2001-02-18,45064
660760,2020-03-17,41834
660760,2022-03-27,42281
323267,2020-05-17,43395
323267,2018-06-01,44919
323267,2020-09-05,43032
323267,2020-11-28,45343
323267,2020-12-09,44977
438528,2017-09-10,45151
438528,2013-12-18,43576
438528,2023-11-15,45687
438528,2022-10-18,43833
438528,2022-05-15,45979
438528,2018-03-30,44458
438528,2011-10-16,43923
438528,2013-12-05,43048
438528,2019-04-23,43194
318641,2021-02-27,42104
599248,2021-01-03,43402
599248,2022-12-13,45484
599248,2023-01-13,43753
599248,2021-01-21,41731
599248,2021-12-30,44942
599248,2021-12-31,43960
599248,2021-12-02,41692
599248,2021-06-19,42262
599248,2022-07-24,45769
599248,2023-01-25,45346
632328,2010-01-21,44695
632328,2014-04-02,45655
632328,2017-04-03,44880
632328,2012-04-18,42308
632328,2019-04-05,42803
632328,2016-04-27,41830
633092,2003-06-05,44263
633092,2012-07-22,45604
633092,2002-05-16,42991
633092,2010-01-18,44814
758692,2023-01-17,41848
758692,2023-01-04,43078
758692,2023-01-01,43670
758692,2023-01-09,44321
758692,2023-01-02,45599
758692,2023-01-15,44241
758692,2023-01-06,45730
758692,2023-01-12,42958
263655,2021-01-19,42678
263655,2006-04-01,45813
263655,2021-07-28,42815
263655,2012-09-21,42226
263655,2011-04-16,43405
174442,2005-03-16,44067
174442,2002-10-27,44390
174442,2005-12-01,42189
174442,2005-06-15,45087
386429,2020-02-22,45320
399380,2005-06-21,43232
399380,2007-11-16,45602
399380,2008-03-31,41756
830016,2019-01-18,43317
180459,2015-06-20,45668
180459,2009-07-05,43233
180459,2018-04-25,43533
180459,2018-04-12,44000
180459,2013-10-25,43266
180459,2020-10-11,44607
180459,2015-07-25,42208
180459,2007-08-23,44374
180459,2014-05-06,43568
180459,2010-11-25,41847
510606,2022-01-23,42879
510606,2021-02-02,45680
510606,2021-11-09,45811
510606,2022-06-17,44163
12534,2022-08-31,43415
203122,2010-07-13,44978
203122,2009-01-06,42973
203122,2009-07-01,43164
203122,2010-03-24,42397
203122,2009-06-29,44517
203122,2009-07-12,44897
622071,2022-02-01,45318
622071,2022-05-19,45529
622071,2018-01-15,43194
622071,2015-05-09,41850
622071,2022-05-10,42306
622071,2023-11-19,44245
709728,2019-08-29,44753
709728,2020-04-02,45415
709728,2017-08-20,44375
709728,2020-11-13,43103
709728,2018-10-08,44091
709728,2019-09-26,44471
709728,2017-05-07,43295
709728,2019-04-16,44536
832894,2023-08-30,44245
832894,2021-11-29,42224
832894,2021-07-21,45129
832894,2023-01-03,45560
311212,2023-02-05,45905
311212,2023-01-05,41990
311212,2023-02-09,44537
311212,2023-01-14,41764
311212,2023-04-03,44912
311212,2023-03-14,45415
311212,2023-02-10,45377
311212,2023-01-27,44719
350826,2023-04-07,45104
350826,2023-09-11,41830
350826,2023-04-18,44689
350826,2023-02-10,44589
350826,2023-10-24,44975
350826,2023-03-13,43752
350826,2023-08-10,43520
350826,2023-08-27,43928
43078,2011-04-05,41899
43078,2014-11-08,45835
43078,2021-02-20,42515
43078,2007-10-18,42067
43078,2012-01-11,45777
43078,2012-02-17,44910
43078,2010-11-11,44983
43078,2005-02-04,42146
43078,2005-01-16,42375
281130,2007-06-29,42556
411756,2021-07-22,42088
943611,2010-06-25,43831
943611,2011-07-05,43140
943611,2008-10-27,45409
943611,2011-05-02,44481
943611,2007-05-23,43334
943611,2008-08-10,43195
943611,2009-09-08,42518
943611,2010-02-24,42774
943611,2007-10-02,44704
943611,2011-08-10,44936
472801,2013-05-23,42060
472801,2021-09-01,43258
472801,2017-09-28,44280
472801,2017-04-18,45788
472801,2023-05-05,41929
341554,2017-06-30,43027
131165,2011-06-10,42139
131165,2016-11-28,42313
131165,2021-06-24,45873
131165,2015-10-27,42573
131165,2010-06-11,42086
131165,2023-08-26,42751
131165,2015-09-07,45273
131165,2006-03-04,43069
131165,2018-01-17,43195
131165,2011-10-12,45483
72424,2012-07-13,44138
72424,2011-12-28,43176
72424,2012-08-12,43964
72424,2012-09-29,41808
72424,2012-02-14,41793
72424,2012-03-07,41939
962009,2020-04-16,44254
527262,2023-09-21,43336
527262,2019-10-14,45991
527262,2023-03-23,44968
527262,2019-08-21,44974
527262,2022-09-03,44261
527262,2017-10-31,43267
527262,2023-06-07,43549
527262,2023-12-16,43046
527262,2023-03-21,42865
527262,2023-09-10,45584
362487,2022-09-09,45735
362487,2023-02-09,45277
362487,2022-08-22,43736
362487,2021-09-26,44627
362487,2021-07-02,43667
362487,2023-02-16,43455
494633,2020-08-27,43753
494633,2022-05-16,42297
494633,2016-12-08,45426
464396,2021-07-20,43684
552626,2008-11-26,43389
552626,2005-03-17,43250
552626,2011-01-10,42076
29683,2010-02-22,44268
29683,2010-03-06,43232
29683,2010-01-06,44845
29683,2010-04-11,45301
29683,2010-02-27,44616
29683,2010-05-04,44477
29683,2010-01-04,44127
29683,2010-03-16,43287
219592,2016-09-10,43354
576878,2017-06-22,43961
576878,2011-04-19,45091
576878,2015-03-11,42122
576878,2014-05-21,43322
576878,2017-01-08,43737
576878,2010-07-22,43085
576878,2022-06-24,44660
576878,2008-09-28,42709
576878,2012-06-16,44370
718366,2019-03-17,45239
125419,2021-04-02,44315
125419,2021-04-15,43099
125419,2021-09-05,45015
715774,2020-01-01,43330
715774,2020-02-21,46038
715774,2021-06-18,45711
715774,2020-02-08,42279
715774,2021-04-01,45270
715774,2020-01-16,42443
715774,2020-03-15,42542
715774,2020-01-25,44889
715774,2020-09-16,43241
371074,2009-11-06,45123
371074,2009-08-21,43921
371074,2009-12-31,43072
371074,2010-07-26,45339
371074,2009-06-13,45623
371074,2009-02-23,44636
371074,2010-04-24,45394
371074,2009-11-07,42187
166939,2021-07-21,41930
166939,2020-01-29,42181
166939,2021-06-11,45164
166939,2022-12-21,44525
166939,2023-05-14,43952
166939,2022-10-26,42295
166939,2021-12-31,44425
166939,2020-04-05,43298
586196,2015-01-16,45547
586196,2017-10-07,41945
586196,2016-06-01,43667
467945,2005-05-19,42575
467945,2006-04-09,41672
467945,2005-09-12,45521
467945,2015-04-01,44984
467945,2003-11-29,41782
789743,2008-01-31,42343
789743,2013-02-11,45266
789743,2011-05-31,42071
789743,2010-05-19,41963
259821,2016-02-16,45072
259821,2016-02-06,44636
259821,2016-04-07,44224
259821,2016-02-12,45612
259821,2016-01-24,43494
259821,2016-03-22,45382
259821,2016-01-15,44551
259821,2016-05-03,43734
939463,2010-12-13,42273
720136,2014-12-10,43030
720136,2004-10-23,45406
720136,2005-04-16,44509
720136,2019-08-18,44627
720136,2017-07-28,45005
720136,2014-11-18,41804
957398,2022-07-01,46031
957398,2022-02-25,43567
957398,2022-07-06,41810
957398,2022-03-29,42332
185198,2021-09-26,43150
185198,2023-08-13,43166
990635,2019-08-01,45387
435374,2021-02-01,43618
435374,2021-12-23,45905
435374,2020-12-03,44696
435374,2020-03-28,43279
435374,2018-06-13,45069
479804,2015-02-07,45794
479804,2022-05-14,42401
479804,2009-02-14,43066
580320,2018-02-12,44785
580320,2019-09-02,41940
580320,2021-05-11,44801
580320,2022-01-16,44470
580320,2023-02-20,43242
580320,2020-10-16,45398
580320,2022-11-04,42006
170820,2018-03-19,43741
545816,2023-06-24,46036
545816,2023-02-20,45939
545816,2023-06-27,43013
545816,2023-02-02,45626
545816,2023-12-25,44126
531629,2023-05-20,44245
531629,2023-03-18,45514
531629,2023-04-18,43549
531629,2023-01-03,43823
531629,2023-02-26,42670
406121,2004-10-24,44698
406121,2012-04-23,43545
406121,2014-06-24,42963
406121,2008-07-05,42896
406121,2018-09-13,43149
406121,2018-04-03,43258
406121,2007-02-14,44120
406121,2023-03-02,45475
955165,2020-07-18,43772
955165,2020-06-19,43225
955165,2019-09-02,42831
955165,2019-08-17,42588
955165,2020-05-22,43465
955165,2019-01-04,45546
955165,2020-07-08,45180
946653,2020-01-31,42022
946653,2020-02-24,44380
946653,2020-02-07,44809
902250,2007-03-12,42194
902250,2010-07-09,44368
902250,2010-06-16,44696
902250,2021-11-15,43713
902250,2011-10-31,42984
902250,2022-09-16,45662
902250,2023-10-10,45898
902250,2009-09-23,42200
902250,2007-03-11,42674
902250,2023-04-30,45427
674612,2023-08-07,45784
674612,2023-12-21,44908
674612,2023-04-13,44639
674612,2023-11-06,42538
674612,2023-07-29,43001
674612,2023-06-29,41926
117489,2018-10-28,44581
117489,2014-01-05,44874
117489,2016-01-11,43646
117489,2012-06-16,42401
117489,2018-10-11,41764
117489,2009-06-07,45414
117489,2019-10-14,44418
117489,2021-10-27,43315
214126,2021-08-04,43868
214126,2015-10-20,45631
214126,2021-11-12,45929
214126,2022-03-30,44756
214126,2016-04-27,43813
214126,2014-07-09,42061
214126,2017-05-27,43198
243763,2019-01-08,45183
243763,2009-10-05,42921
984356,2016-05-03,41674
557078,2018-04-19,45568
557078,2020-01-11,43855
557078,2013-09-24,43381
557078,2019-03-20,45258
557078,2018-10-09,44833
557078,2013-08-18,44440
557078,2016-09-07,42680
557078,2013-05-06,42217
557078,2017-06-12,45294
848994,2018-04-16,44872
848994,2018-07-03,42695
848994,2018-06-10,43178
848994,2018-06-22,43709
848994,2018-08-09,44268
848994,2018-03-11,44169
848994,2018-11-03,42912
848994,2018-05-07,44662
337098,2016-07-06,44324
337098,2017-08-30,44037
337098,2013-01-05,43265
337098,2016-06-01,45464
337098,2018-09-16,42551
101411,2016-08-17,41664
101411,2018-04-23,44241
101411,2005-09-25,42746
101411,2022-06-27,45758
101411,2023-10-21,45247
101411,2009-07-05,42640
101411,2011-07-07,42625
101411,2011-10-31,42435
101411,2020-01-13,45009
101411,2007-01-11,43655
63622,2022-04-16,41824
63622,2014-04-03,45993
63622,2014-12-01,43295
63622,2015-06-13,44318
829935,2017-05-13,44489
829935,2017-05-25,44980
829935,2017-02-20,45887
829935,2017-11-07,43939
834248,2009-08-30,42575
834248,2020-08-08,43852
834248,2010-10-24,44238
834248,2015-03-15,44634
834248,2012-02-01,45528
834248,2010-09-22,45798
834248,2017-06-16,45124
834248,2023-02-15,45271
834248,2007-06-18,43619
834248,2013-12-15,42110
62788,2020-05-06,42930
62788,2020-02-03,43195
62788,2020-05-29,42501
62788,2020-02-05,44339
62788,2020-04-01,45193
2418,2020-02-08,42099
2418,2015-08-30,42682
2418,2018-03-27,44120
117947,2022-03-16,45407
117947,2021-07-03,42019
117947,2022-10-17,45893
117947,2022-02-09,42330
117947,2022-09-11,44672
117947,2023-03-28,45614
696776,2023-02-06,42273
696776,2023-02-08,44806
696776,2023-02-10,43775
696776,2023-01-15,41725
696776,2023-01-02,45563
696776,2023-02-18,43474
696776,2023-01-01,43982
696776,2023-03-05,44329
463622,2020-01-27,42712
463622,2021-10-28,42903
463622,2021-03-15,43925
463622,2022-10-04,45341
463622,2020-03-25,45014
89559,2020-11-07,44282
89559,2013-12-06,42591
89559,2018-03-12,43155
89559,2023-08-13,42552
89559,2018-03-22,44912
89559,2017-01-10,44519
89559,2012-06-13,43161
89559,2018-06-23,42414
89559,2021-07-11,42240
667073,2015-10-17,42672
667073,2015-01-21,44132
667073,2015-08-11,42262
667073,2015-01-22,45150
667073,2015-07-25,45790
667073,2015-05-29,41967
667073,2015-05-04,44879
667073,2015-11-09,45609
667073,2015-01-12,42046
119714,2011-07-20,44697
119714,2012-04-17,42071
119714,2011-04-01,45186
119714,2012-06-02,42117
119714,2010-12-25,44880
119714,2010-04-26,44610
159762,2020-07-26,45937
159762,2017-02-07,42823
159762,2019-11-17,44242
159762,2014-08-02,43925
159762,2014-02-10,43644
159762,2016-10-21,43551
159762,2016-09-21,43748
312601,2014-01-23,43493
312601,2011-08-19,42416
312601,2011-11-17,44780
312601,2012-02-11,43000
312601,2013-08-24,42237
312601,2012-04-04,45334
312601,2015-07-16,43249
312601,2011-06-13,42081
312601,2014-12-19,43765
890212,2008-01-18,45239
890212,2007-01-25,42520
890212,2007-11-29,42987
231870,2017-06-23,44192
231870,2016-04-27,44059
621548,2017-01-29,43905
621548,2017-04-04,42129
621548,2015-09-25,44697
621548,2016-05-15,45087
621548,2016-04-29,41831
174290,2021-07-03,43364
174290,2017-11-02,45076
174290,2020-11-22,44955
174290,2014-06-04,45627
174290,2021-06-22,44257
174290,2021-04-30,42013
174290,2021-12-03,45091
174290,2018-04-10,44890
174290,2021-02-11,43671
62529,2014-12-11,44372
62529,2009-03-07,44726
62529,2006-01-10,42257
62529,2007-03-05,41811
62529,2013-03-01,46020
62529,2009-08-28,45460
62529,2007-12-29,41986
11796,2019-07-15,43192
11796,2020-01-09,44161
11796,2022-02-05,42678
11796,2022-02-18,45689
11796,2015-10-29,45659
11796,2019-04-27,43331
11796,2020-09-24,42315
11796,2016-05-04,43912
11796,2015-05-18,44682
402025,2013-01-29,44094
402025,2015-08-08,44456
402025,2012-08-12,45680
402025,2010-05-07,45088
507380,2011-07-31,44221
507380,2009-03-23,43012
507380,2010-02-24,45227
507380,2008-08-06,45662
507380,2011-04-05,41692
207902,2023-01-17,41811
207902,2023-02-14,45524
207902,2023-12-09,42859
207902,2023-06-26,43902
401057,2021-03-03,43552
401057,2021-04-18,41783
401057,2021-03-21,42363
401057,2021-05-06,44515
401057,2021-04-23,44548
401057,2021-01-20,42529
401057,2021-04-09,42352
620588,2021-06-03,42627
578727,2022-07-23,41993
578727,2022-01-29,41809
578727,2022-01-06,43729
632708,2020-02-29,45136
632708,2022-09-14,44941
632708,2019-07-24,43764
632708,2018-10-17,44115
632708,2023-12-28,43404
632708,2021-06-19,43378
632708,2022-06-29,42964
632708,2023-11-29,42641
765137,2023-08-17,42307
765137,2023-12-07,43268
765137,2023-11-17,43922
1784,2012-04-11,43642
1784,2010-02-09,43242
1784,2013-08-13,45818
1784,2011-11-18,41786
1784,2021-07-13,42240
1784,2012-02-06,45221
1784,2015-06-28,42436
1784,2016-03-01,41816
661906,2021-04-16,42330
641334,2003-01-06,45757
641334,2003-01-23,45334
641334,2003-01-11,45209
641334,2003-01-10,45449
641334,2003-01-07,41988
641334,2003-01-16,45546
962189,2019-07-27,41816
962189,2017-05-07,43434
962189,2018-05-14,45766
962189,2023-12-23,44917
343497,2017-10-15,43726
343497,2018-12-04,44014
717500,2020-08-26,42040
717500,2019-07-30,44126
717500,2023-12-20,43621
717500,2019-11-28,44566
895924,2022-05-15,43890
895924,2021-02-26,45147
895924,2023-05-20,44602
895924,2021-12-23,41979
895924,2020-04-11,44128
379684,2023-10-01,44162
379684,2012-12-24,44405
379684,2018-01-13,44753
379684,2011-05-23,44747
379684,2015-10-04,45068
379684,2011-08-31,42012
379684,2020-07-09,43222
379684,2022-12-08,43795
759486,2003-02-23,43790
220563,2019-09-13,43977
220563,2020-05-09,43696
220563,2012-08-05,42200
220563,2008-10-23,42977
220563,2019-08-05,42660
220563,2010-03-17,44648
220563,2007-10-05,42134
220563,2016-02-01,42357
481771,2010-12-09,42223
481771,2023-12-10,42628
481771,2015-06-22,44166
481771,2022-12-23,42858
481771,2008-10-23,44471
481771,2008-12-03,44515
481771,2018-06-27,41689
481771,2021-09-26,44939
481771,2012-03-25,44855
79548,2018-05-22,41957
79548,2021-06-07,44351
837145,2004-12-06,45601
837145,2004-05-30,45387
837145,2004-11-19,43702
837145,2010-04-30,42111
837145,2018-11-15,44082
205853,2022-08-25,43673
205853,2019-11-21,45572
852580,2020-09-11,43382
852580,2022-03-22,44356
852580,2022-02-16,42074
852580,2022-07-28,43930
344386,2004-06-22,45171
344386,2009-11-20,43932
344386,2023-03-27,41750
344386,2018-03-06,43790
344386,2021-03-24,45154
344386,2001-07-10,43383
344386,2009-12-15,44434
344386,2012-04-14,41915
344386,2015-06-04,43019
830223,2015-03-21,42045
830223,2016-02-07,43188
830223,2016-03-14,44533
830223,2016-05-17,42661
33774,2008-03-20,45508
33774,2014-06-04,43832
33774,2016-05-23,44417
33774,2005-09-26,45898
33774,2018-12-25,45062
